timestamp;total_packets;total_loopback;total_multicast;total_udp;total_tcp;total_options;total_fragment;total_fin;total_syn;total_intensity;input_packets;input_udp;input_tcp;input_options;input_fragment;input_fin;input_syn;input_intensity;output_packets;output_udp;output_tcp;output_options;output_fragment;output_fin;output_syn;output_intensity
2025-11-07T03:35:55.941031;400;0;0;1;199;0;200;0;0;198.72609412841067;115;0;115;0;115;0;0;57.13375206191807;85;1;84;0;85;0;0;42.229295002287266
2025-11-07T03:35:57.956042;400;0;0;0;200;0;200;0;0;198.63188824190607;114;0;114;0;114;0;0;56.61008814894323;86;0;86;0;86;0;0;42.70585597200981
2025-11-07T03:35:59.970022;400;0;0;0;200;0;200;0;0;198.73357984492893;114;0;114;0;114;0;0;56.63907025580474;86;0;86;0;86;0;0;42.727719666659716
2025-11-07T03:36:01.984066;400;0;0;1;199;0;200;0;0;198.7264236763903;113;1;112;0;113;0;0;56.140214688580265;87;0;87;0;87;0;0;43.2229971496149
2025-11-07T03:36:03.998054;400;0;0;0;200;0;200;1;0;198.75872468130538;111;0;111;0;111;1;0;55.15554609906224;89;0;89;0;89;0;0;44.22381624159045
2025-11-07T03:36:06.012066;400;0;0;1;199;0;198;0;0;198.74921221598314;112;0;112;0;110;0;0;55.64977942047528;88;1;87;0;88;0;0;43.72482668751629
2025-11-07T03:36:08.028046;400;0;0;0;200;0;200;0;0;198.53920480492533;113;0;113;0;113;0;0;56.08732535739141;87;0;87;0;87;0;0;43.18227704507126
2025-11-07T03:36:10.044027;400;0;0;1;199;0;199;0;0;198.59817088905777;113;1;112;0;112;0;0;56.10398327615882;87;0;87;0;87;0;0;43.19510216837006
2025-11-07T03:36:12.058080;400;0;0;0;200;0;200;0;0;198.72275163209486;112;0;112;0;112;0;0;55.64237045698656;88;0;88;0;88;0;0;43.719005359060866
2025-11-07T03:36:14.073063;400;0;0;0;200;0;200;0;0;198.64019001583347;115;0;115;0;115;0;0;57.10905462955212;85;0;85;0;85;0;0;42.211040378364615
2025-11-07T03:36:16.087120;400;0;0;0;200;0;200;0;0;198.7690858279952;97;0;97;0;97;0;0;48.20150331328884;103;0;103;0;103;0;0;51.18303960070877
2025-11-07T03:36:18.102026;400;0;0;0;200;0;200;0;0;198.7010046132812;92;0;92;0;92;0;0;45.70123106105468;108;0;108;0;108;0;0;53.64927124558593
2025-11-07T03:36:20.118033;400;0;0;0;200;0;199;0;0;198.5772972624927;113;0;113;0;112;0;0;56.09808647665418;87;0;87;0;87;0;0;43.19056215459216
2025-11-07T03:36:22.132049;400;0;2;0;200;0;200;2;0;198.72437578879604;114;0;114;0;114;1;0;56.636447099806865;86;0;86;0;86;1;0;42.72574079459115
2025-11-07T03:36:24.146065;400;0;0;0;200;0;199;0;0;198.7368756221923;116;0;116;0;115;0;0;57.63369393043576;84;0;84;0;84;0;0;41.73474388066038
2025-11-07T03:36:26.163082;400;0;0;0;200;0;200;2;0;198.57767332505435;119;0;119;0;119;0;0;59.07685781420366;81;0;81;0;81;2;0;40.211978848323504
2025-11-07T03:36:28.177069;400;0;0;0;200;0;200;0;0;198.74003025424702;121;0;121;0;121;0;0;60.118859151909724;79;0;79;0;79;0;0;39.251155975213784
2025-11-07T03:36:30.192043;400;0;0;0;200;0;200;0;0;198.64477627915667;119;0;119;0;119;0;0;59.09682094304911;81;0;81;0;81;0;0;40.22556719652923
2025-11-07T03:36:32.208066;400;0;0;0;200;0;200;0;0;198.62615031083402;114;0;114;0;114;0;0;56.608452838587695;86;0;86;0;86;0;0;42.704622316829315
2025-11-07T03:36:34.225074;400;0;0;0;200;0;199;0;0;198.43628026596292;116;0;116;0;115;0;0;57.54652127712925;84;0;84;0;84;0;0;41.671618855852216
2025-11-07T03:36:36.239028;400;0;0;0;200;0;199;0;0;198.737134580752;119;0;119;0;118;0;0;59.12429753777373;81;0;81;0;81;0;0;40.244269752602285
2025-11-07T03:36:38.253035;400;0;0;0;200;0;200;0;0;198.72971921630167;113;0;113;0;113;0;0;56.14114567860522;87;0;87;0;87;0;0;43.22371392954561
2025-11-07T03:36:40.267050;400;0;0;0;200;0;200;0;0;198.73089622133057;117;0;117;0;117;0;0;58.12878714473919;83;0;83;0;83;0;0;41.23666096592609
2025-11-07T03:36:42.283069;400;0;0;1;199;0;200;0;0;198.60788050108158;114;0;114;0;114;0;0;56.60324594280825;86;1;85;0;86;0;0;42.70069430773254
2025-11-07T03:36:44.304081;400;0;0;1;199;0;200;2;0;198.20669962390005;118;1;117;0;118;2;0;58.47097638905051;82;0;82;0;82;0;0;40.632373422899505
2025-11-07T03:36:46.320042;400;0;0;0;200;0;200;0;0;198.64268303526657;111;0;111;0;111;0;0;55.123344542286475;89;0;89;0;89;0;0;44.19799697534682
2025-11-07T03:36:48.336049;400;0;0;0;200;0;200;0;0;198.53718426846493;110;0;110;0;110;0;0;54.59772567382785;90;0;90;0;90;0;0;44.67086646040461
2025-11-07T03:36:50.352040;400;0;0;0;200;0;200;0;0;198.54141334530934;113;0;113;0;113;0;0;56.08794927004988;87;0;87;0;87;0;0;43.18275740260478
2025-11-07T03:36:52.368041;400;0;0;0;200;0;200;0;0;198.53739571802822;117;0;117;0;117;0;0;58.07218824752326;83;0;83;0;83;0;0;41.19650961149085
2025-11-07T03:36:54.385115;400;0;0;0;200;0;200;0;0;198.43130464567156;117;0;117;0;117;0;0;58.041156608858934;83;0;83;0;83;0;0;41.174495713976846
2025-11-07T03:36:56.398048;400;0;0;0;200;0;200;0;0;198.95067528755396;118;0;118;0;118;0;0;58.690449209828415;82;0;82;0;82;0;0;40.78488843394856
2025-11-07T03:36:58.414040;400;0;1;2;198;0;200;0;0;198.56937677571844;110;0;110;0;110;0;0;54.60657861332257;90;2;88;0;90;0;0;44.67810977453665
2025-11-07T03:37:00.430031;400;0;0;1;199;0;199;0;0;198.56343095012153;92;1;91;0;91;0;0;45.66958911852795;108;0;108;0;108;0;0;53.61212635653281
2025-11-07T03:37:02.446053;400;0;0;1;199;0;200;0;0;198.5318746826424;105;1;104;0;105;0;0;52.114617104193634;95;0;95;0;95;0;0;47.15132023712757
2025-11-07T03:37:04.462053;400;0;0;2;198;0;198;0;0;198.530864483869;112;0;112;0;112;0;0;55.58864205548332;86;0;86;0;86;0;0;42.68413586403184
2025-11-07T03:37:06.480063;400;0;0;0;196;0;196;0;0;198.42421716462695;112;0;112;0;112;0;0;55.55878080609554;84;0;84;0;84;0;0;41.669085604571656
2025-11-07T03:37:08.496049;400;0;0;0;200;0;200;0;0;198.53368366892434;115;0;115;0;115;0;0;57.07843405481575;85;0;85;0;85;0;0;42.188407779646425
2025-11-07T03:37:10.512059;400;0;0;0;200;0;200;0;0;198.53899335150854;121;0;121;0;121;0;0;60.05804548883133;79;0;79;0;79;0;0;39.211451186922936
2025-11-07T03:37:12.526057;400;0;0;0;200;0;200;0;0;198.73383879489978;117;0;117;0;117;0;0;58.12964784750818;83;0;83;0;83;0;0;41.2372715499417
2025-11-07T03:37:14.540060;400;0;0;0;200;0;200;0;0;198.73619291649692;114;0;114;0;114;0;0;56.639814981201624;86;0;86;0;86;0;0;42.72828147704684
2025-11-07T03:37:16.554034;400;0;0;0;200;0;200;0;0;198.73638124863405;115;0;115;0;115;0;0;57.136709608982294;85;0;85;0;85;0;0;42.23148101533474
2025-11-07T03:37:18.568029;400;0;0;0;200;0;200;0;0;198.7301900166402;115;0;115;0;115;0;0;57.134929629784054;85;0;85;0;85;0;0;42.23016537853604
2025-11-07T03:37:20.582030;400;0;0;0;200;0;200;0;0;198.76173872165754;113;0;113;0;113;0;0;56.150191188868256;87;0;87;0;87;0;0;43.23067817196051
2025-11-07T03:37:22.596030;398;0;0;0;199;0;199;1;0;197.7377570374203;112;0;112;0;112;0;0;55.644795950228826;87;0;87;0;87;1;0;43.22408256848132
2025-11-07T03:37:24.610047;400;0;0;0;200;0;200;1;0;198.73259113306563;117;0;117;0;117;1;0;58.12928290642169;83;0;83;0;83;0;0;41.23701266011111
2025-11-07T03:37:26.624075;400;0;0;0;198;0;198;0;0;198.72296347711554;114;0;114;0;114;0;0;56.636044590977924;84;0;84;0;84;0;0;41.73182233019426
2025-11-07T03:37:28.642067;400;0;0;0;200;0;200;0;0;198.3975849659209;119;0;119;0;119;0;0;59.023281527361476;81;0;81;0;81;0;0;40.17551095559899
2025-11-07T03:37:30.656093;400;0;0;0;200;0;200;0;0;198.72854222521457;119;0;119;0;119;0;0;59.12174131200133;81;0;81;0;81;0;0;40.24252980060595
2025-11-07T03:37:32.674057;400;0;0;0;200;0;200;0;0;198.40518673227186;115;0;115;0;115;0;0;57.04149118552816;85;0;85;0;85;0;0;42.16110218060777
2025-11-07T03:37:34.698066;400;0;0;0;200;0;196;0;0;197.7749572290785;116;0;116;0;112;0;0;57.35473759643276;84;0;84;0;84;0;0;41.532741018106485
2025-11-07T03:37:36.718030;400;0;0;0;200;0;200;0;0;198.2126241042918;112;0;112;0;112;0;0;55.4995347492017;88;0;88;0;88;0;0;43.606777302944195
2025-11-07T03:37:38.735028;400;0;0;0;200;0;196;0;0;198.43128117635578;114;0;114;0;110;0;0;56.5529151352614;86;0;86;0;86;0;0;42.6627254529165
2025-11-07T03:37:40.751038;400;0;0;6;194;0;198;0;0;198.55616953545888;109;0;109;0;109;0;0;54.10655619841254;85;0;85;0;85;0;0;42.19318602628501
2025-11-07T03:37:42.765027;400;0;0;8;192;0;191;0;2;198.73353276318855;105;0;105;0;104;0;1;52.16755235033699;87;0;87;0;87;0;1;43.224543375993505
2025-11-07T03:37:44.781064;400;0;0;0;200;0;200;0;0;198.64614043936734;84;0;84;0;84;0;0;41.715689492267146;116;0;116;0;116;0;0;57.60738072741653
2025-11-07T03:37:46.798057;400;0;0;0;200;0;200;0;0;198.50998151468372;104;0;104;0;104;0;0;51.61259519381777;96;0;96;0;96;0;0;47.64239556352409
2025-11-07T03:37:48.812030;400;0;0;0;200;0;200;0;0;198.72757710292635;116;0;116;0;116;0;0;57.63099735984864;84;0;84;0;84;0;0;41.73279119161453
2025-11-07T03:37:50.826042;400;0;0;0;200;0;200;0;0;198.7345921077429;113;0;113;0;113;0;0;56.142522270437375;87;0;87;0;87;0;0;43.22477378343409
2025-11-07T03:37:52.840054;400;0;0;0;200;0;200;0;0;198.76395221575652;118;0;118;0;118;0;0;58.63536590364817;82;0;82;0;82;0;0;40.74661020423009
2025-11-07T03:37:54.855063;400;0;2;0;200;0;199;2;0;198.65220882735252;119;0;119;0;118;1;0;59.09903212613738;81;0;81;0;81;1;0;40.22707228753889
2025-11-07T03:37:56.869044;400;0;0;0;200;0;197;0;0;198.7595488238839;116;0;116;0;113;0;0;57.64026915892634;84;0;84;0;84;0;0;41.73950525301562
2025-11-07T03:37:58.883043;400;0;0;0;200;0;200;0;0;198.76225676904897;116;0;116;0;116;0;0;57.641054463024204;84;0;84;0;84;0;0;41.74007392150028
2025-11-07T03:38:00.897040;400;0;0;0;196;0;195;0;0;198.73518063737532;112;0;112;0;111;0;0;55.645850578465094;84;0;84;0;84;0;0;41.73438793384882
2025-11-07T03:38:02.913055;400;0;0;6;194;0;198;0;0;198.5379830802895;113;0;113;0;113;0;0;56.086980220181786;81;0;81;0;81;0;0;40.20394157375863
2025-11-07T03:38:04.927066;400;0;0;0;200;0;200;0;0;198.732967784044;115;0;115;0;115;0;0;57.13572823791265;85;0;85;0;85;0;0;42.23075565410935
2025-11-07T03:38:06.946064;400;0;0;0;200;0;200;0;0;198.26256304566704;112;0;112;0;112;0;0;55.513517652786774;88;0;88;0;88;0;0;43.61776387004675
2025-11-07T03:38:08.958052;400;0;13;13;187;0;200;0;0;198.9295152132225;113;0;113;0;113;0;0;56.19758804773535;87;13;74;0;87;0;0;43.26716955887589
2025-11-07T03:38:10.972055;400;0;0;0;200;0;200;0;0;198.79313256002848;121;0;121;0;121;0;0;60.13492259940862;79;0;79;0;79;0;0;39.26164368060562
2025-11-07T03:38:12.990040;400;0;0;8;192;0;192;0;6;198.35013402087208;107;0;107;0;107;0;0;53.05866085058328;85;0;85;0;85;0;6;42.149403479435314
2025-11-07T03:38:15.004051;400;0;0;0;200;0;200;0;6;198.732944243316;114;0;114;0;114;0;6;56.638889109345065;86;0;86;0;86;0;0;42.72758301231295
2025-11-07T03:38:17.017062;400;0;1;11;189;0;195;0;1;198.873699697823;108;0;108;0;108;0;0;53.69589891841222;81;0;81;0;81;0;1;40.271924188809166
2025-11-07T03:38:19.031051;400;0;0;0;200;0;200;0;8;198.7332267324198;116;0;116;0;116;0;5;57.63263575240175;84;0;84;0;84;0;3;41.733977613808165
2025-11-07T03:38:21.045078;400;0;0;3;197;0;197;0;1;198.79499342137692;116;0;116;0;116;0;1;57.65054809219931;81;0;81;0;81;0;0;40.25598616782883
2025-11-07T03:38:23.060070;400;0;1;0;200;0;200;0;2;198.63503954179913;113;0;113;0;113;0;0;56.11439867055825;87;0;87;0;87;0;2;43.20312110034131
2025-11-07T03:38:25.077035;400;0;0;0;200;0;200;0;0;198.4430399989402;114;0;114;0;114;0;0;56.556266399697954;86;0;86;0;86;0;0;42.66525359977214
2025-11-07T03:38:27.091059;400;0;0;0;200;0;200;0;0;198.73103746287092;124;0;124;0;124;0;0;61.606621613489985;76;0;76;0;76;0;0;37.75889711794547
2025-11-07T03:38:29.105056;400;0;0;0;200;0;200;0;0;198.72993107617796;115;0;115;0;115;0;0;57.13485518440116;85;0;85;0;85;0;0;42.23011035368781
2025-11-07T03:38:31.119023;400;0;0;0;200;0;200;0;0;198.78274535377827;113;0;113;0;113;0;0;56.156125562442355;87;0;87;0;87;0;0;43.23524711444677
2025-11-07T03:38:33.133050;400;0;0;2;198;0;199;0;2;198.7499421006237;114;1;113;0;114;0;0;56.64373349867776;86;1;85;0;85;0;2;42.7312375516341
2025-11-07T03:38:35.150063;400;0;0;0;200;0;200;2;0;198.43977743142963;114;0;114;0;114;0;0;56.55533656795745;86;0;86;0;86;2;0;42.66455214775737
2025-11-07T03:38:37.167069;400;0;0;0;200;0;198;2;0;198.43334649739552;115;0;115;0;113;2;0;57.04958711800121;85;0;85;0;85;0;0;42.167086130696546
2025-11-07T03:38:39.183059;400;0;0;0;200;0;200;0;2;198.6895681562646;113;0;113;0;113;0;0;56.12980300414475;87;0;87;0;87;0;2;43.21498107398755
2025-11-07T03:38:41.200026;400;0;0;11;189;0;197;0;0;198.44719464666693;107;0;107;0;107;0;0;53.084624567983404;82;0;82;0;82;0;0;40.68167490256672
2025-11-07T03:38:43.214108;400;0;0;12;188;0;192;0;0;198.75757089317733;108;0;108;0;108;0;0;53.664544141157876;80;0;80;0;80;0;0;39.75151417863547
2025-11-07T03:38:45.230049;400;0;0;3;197;0;197;1;0;198.65552542863372;114;0;114;0;114;0;0;56.61682474716061;83;0;83;0;83;1;0;41.2210215264415
2025-11-07T03:38:47.244043;400;0;0;0;200;0;197;0;0;198.72870700312748;118;0;118;0;115;0;0;58.62496856592261;82;0;82;0;82;0;0;40.739384935641134
2025-11-07T03:38:49.258037;400;0;0;0;200;0;196;0;0;198.7563700258829;119;0;119;0;115;0;0;59.13002008270016;81;0;81;0;81;0;0;40.24816493024129
2025-11-07T03:38:51.272061;400;0;0;5;195;0;192;0;4;198.72983691617716;115;0;115;0;112;0;2;57.134828113400935;80;0;80;0;80;0;2;39.74596738323543
2025-11-07T03:38:53.286075;400;0;0;0;200;0;199;0;0;198.73454502552292;115;0;115;0;114;0;0;57.13618169483784;85;0;85;0;85;0;0;42.231090817923615
2025-11-07T03:38:55.300061;400;0;0;6;194;0;198;2;0;198.7661186619754;119;0;119;0;119;1;0;59.13292030193769;75;0;75;0;75;1;0;37.26864724912039
2025-11-07T03:38:57.314068;400;0;0;6;194;0;194;0;2;198.73047249791404;112;0;112;0;112;0;0;55.644532299415935;82;0;82;0;82;0;2;40.73974686207238
2025-11-07T03:38:59.326031;400;0;0;0;200;0;200;0;0;198.9404839206174;117;0;117;0;117;0;0;58.19009154678059;83;0;83;0;83;0;0;41.28015041352811
2025-11-07T03:39:01.340061;400;0;0;0;200;0;200;0;0;198.7279537348991;121;0;121;0;121;0;0;60.115206004806986;79;0;79;0;79;0;0;39.24877086264257
2025-11-07T03:39:03.354032;400;0;2;0;200;0;200;0;0;198.75340323948356;104;0;104;0;104;0;0;51.67588484226573;96;0;96;0;96;0;0;47.70081677747606
2025-11-07T03:39:05.368029;400;0;0;0;200;0;200;0;0;198.73230864576874;108;0;108;0;108;0;0;53.65772333435756;92;0;92;0;92;0;0;45.708430988526814
2025-11-07T03:39:07.384064;400;0;0;0;200;0;200;0;0;198.57012884226833;98;0;98;0;98;0;0;48.64968156635574;102;0;102;0;102;0;0;50.63538285477842
2025-11-07T03:39:09.400063;400;0;0;17;183;0;191;1;1;198.53502280987402;102;0;102;0;102;1;0;50.626430816517875;81;0;81;0;81;0;1;40.20334211899949
2025-11-07T03:39:11.416033;400;0;0;3;197;0;197;0;2;198.58839170686045;110;0;110;0;110;0;2;54.611807719386626;87;0;87;0;87;0;0;43.19297519624215
2025-11-07T03:39:13.430032;400;0;0;20;180;0;185;0;1;198.73256759242688;109;0;109;0;106;0;0;54.15462466893632;71;0;71;0;71;0;1;35.27503074765577
2025-11-07T03:39:15.446051;400;0;0;6;194;0;197;0;1;198.56119841981547;113;0;113;0;112;0;1;56.093538553597874;81;0;81;0;81;0;0;40.20864268001264
2025-11-07T03:39:17.460038;400;0;0;16;184;0;183;0;2;198.76390511962407;107;0;107;0;102;0;0;53.16934461949944;77;0;77;0;77;0;2;38.262051735527635
2025-11-07T03:39:19.474064;400;0;0;21;179;0;185;0;4;198.78587788896073;104;0;104;0;100;0;1;51.68432825112979;75;0;75;0;75;0;3;37.272352104180136
2025-11-07T03:39:21.490060;400;0;0;16;184;0;180;0;8;198.60461251113637;98;0;98;0;90;0;5;48.65813006522841;86;0;86;0;86;0;3;42.69999168989432
2025-11-07T03:39:23.505077;400;0;0;0;200;0;197;0;1;198.6289722027204;123;0;123;0;120;0;1;61.078408952336524;77;0;77;0;77;0;0;38.23607714902368
2025-11-07T03:39:25.519024;400;0;0;6;194;0;168;0;2;198.80512277127715;109;0;109;0;81;0;0;54.174395955173026;85;0;85;0;85;0;2;42.2460885888964
2025-11-07T03:39:27.533051;400;0;0;0;200;0;196;0;3;198.72762418184487;109;0;109;0;105;0;0;54.15327758955273;91;0;91;0;91;0;3;45.21053450136971
2025-11-07T03:39:29.547057;400;0;0;1;199;0;186;0;3;198.79605342126365;116;0;116;0;102;0;3;57.65085549216646;84;1;83;0;84;0;0;41.74717121846536
2025-11-07T03:39:31.559061;400;0;0;15;185;0;184;2;1;198.92769900635844;104;1;103;0;94;1;1;51.721201741653196;82;0;82;0;82;1;0;40.78017829630348
2025-11-07T03:39:33.575027;398;0;0;18;181;0;174;2;2;197.60765953961035;101;0;101;0;86;0;0;50.14666737060464;80;0;80;0;80;2;2;39.72013257077595
2025-11-07T03:39:35.590028;400;0;0;3;197;0;190;1;2;198.6327583669583;112;0;112;0;105;1;2;55.617172342748326;85;0;85;0;85;0;0;42.20946115297864
2025-11-07T03:39:37.606081;400;0;0;4;196;0;189;0;3;198.52795141009003;117;0;117;0;110;0;3;58.06942578745133;79;0;79;0;79;0;0;39.20927040349278
2025-11-07T03:39:39.620060;374;0;0;4;183;0;183;0;2;185.87422185068516;105;0;105;0;105;0;0;52.18393928963086;78;0;78;0;78;0;2;38.76521204372578
2025-11-07T03:39:41.634060;400;0;0;0;200;0;196;0;0;198.75474534616964;111;0;111;0;107;0;0;55.154441833562075;89;0;89;0;89;0;0;44.222930839522746
2025-11-07T03:39:43.650060;400;0;4;3;197;0;196;0;6;198.543997869854;114;0;114;0;113;0;2;56.58503939290839;83;0;83;0;83;0;4;41.1978795579947
2025-11-07T03:39:45.666038;400;0;6;0;200;0;199;1;4;198.58357299293445;116;0;116;0;115;1;4;57.589236167950986;84;0;84;0;84;0;0;41.70255032851623
2025-11-07T03:39:47.682070;400;0;2;0;200;0;200;0;0;198.53431799659595;117;0;117;0;117;0;0;58.07128801400432;83;0;83;0;83;0;0;41.19587098429366
2025-11-07T03:39:49.699062;400;0;0;0;200;0;200;0;0;198.5117901020127;111;0;111;0;111;0;0;55.08702175330853;89;0;89;0;89;0;0;44.16887329769783
2025-11-07T03:39:51.713031;400;0;0;2;198;0;198;0;0;198.7289188608456;114;0;114;0;112;0;0;56.63774187534099;86;2;84;0;86;0;0;42.7267175550818
2025-11-07T03:39:53.726069;400;0;0;0;200;0;199;0;0;198.82969662299627;120;0;120;0;119;0;0;59.64890898689888;80;0;80;0;80;0;0;39.76593932459926
2025-11-07T03:39:55.740057;400;0;13;15;185;0;187;0;0;198.73419190958393;107;2;105;0;107;0;0;53.1613963358137;80;0;80;0;80;0;0;39.74683838191678
2025-11-07T03:39:57.754041;400;0;0;0;200;0;200;0;0;198.74342041824545;118;0;118;0;118;0;0;58.629309023382405;82;0;82;0;82;0;0;40.74240118574031
2025-11-07T03:39:59.769061;400;0;0;0;200;0;200;0;0;198.6324761634034;115;0;115;0;115;0;0;57.10683689697847;85;0;85;0;85;0;0;42.20940118472322
2025-11-07T03:40:01.783072;400;0;0;12;188;0;194;0;1;198.76816740999894;105;0;105;0;105;0;0;52.176643945124724;83;0;83;0;83;0;1;41.24439473757478
2025-11-07T03:40:03.797063;400;0;0;0;200;0;199;0;1;198.81666677727037;113;0;113;0;112;0;1;56.16570836457888;87;0;87;0;87;0;0;43.2426250240563
2025-11-07T03:40:05.811067;400;0;0;0;200;0;198;0;0;198.72953089679086;111;0;111;0;109;0;0;55.14744482385946;89;0;89;0;89;0;0;44.217320624535965
2025-11-07T03:40:07.827063;400;0;0;0;200;0;193;0;0;198.60463602147132;114;0;114;0;107;0;0;56.602321266119326;86;0;86;0;86;0;0;42.699996744616335
2025-11-07T03:40:09.843043;400;0;0;0;200;0;199;0;0;198.56512300653338;114;0;114;0;113;0;0;56.59106005686201;86;0;86;0;86;0;0;42.69150144640468
2025-11-07T03:40:11.857041;400;0;0;0;200;0;200;0;0;198.7358868775354;111;0;111;0;111;0;0;55.149208608516076;89;0;89;0;89;0;0;44.21873483025163
2025-11-07T03:40:13.871163;400;0;0;0;200;0;200;0;0;198.76105584513115;113;0;113;0;113;0;0;56.14999827624955;87;0;87;0;87;0;0;43.23052964631603
2025-11-07T03:40:15.886033;400;0;0;0;200;0;197;0;0;198.72849514586107;112;0;112;0;109;0;0;55.6439786408411;88;0;88;0;88;0;0;43.72026893208943
2025-11-07T03:40:17.900032;400;0;1;2;198;0;198;0;0;198.73101392260025;110;0;110;0;110;0;0;54.65102882871507;88;0;88;0;88;0;0;43.72082306297206
2025-11-07T03:40:19.914070;400;0;1;0;200;0;200;0;0;198.72703569696654;113;0;113;0;113;0;0;56.14038758439305;87;0;87;0;87;0;0;43.22313026409022
2025-11-07T03:40:21.929061;400;0;0;6;194;0;196;0;0;198.7473757557622;112;0;112;0;112;0;0;55.64926521161342;82;0;82;0;82;0;0;40.74321202993125
2025-11-07T03:40:23.945032;400;0;0;0;200;0;200;0;0;198.5319216688821;114;0;114;0;114;0;0;56.58159767563139;86;0;86;0;86;0;0;42.684363158809646
2025-11-07T03:40:25.960090;400;0;15;13;187;0;187;2;0;198.6347573317623;103;0;103;0;103;1;0;51.14845001292879;84;0;84;0;84;1;0;41.71329903967008
2025-11-07T03:40:27.975110;400;0;0;0;200;0;200;0;0;198.64795150859555;117;0;117;0;117;0;0;58.1045258162642;83;0;83;0;83;0;0;41.21944993803358
2025-11-07T03:40:29.992027;400;0;0;0;200;0;200;0;0;198.53467040260944;114;0;114;0;114;0;0;56.58238106474369;86;0;86;0;86;0;0;42.68495413656103
2025-11-07T03:40:32.006069;400;0;0;1;199;0;200;0;0;198.7218336422245;111;0;111;0;111;0;0;55.14530883571731;89;1;88;0;89;0;0;44.21560798539495
2025-11-07T03:40:34.022051;400;0;0;1;199;0;200;0;0;198.57346620631324;112;1;111;0;112;0;0;55.60057053776771;88;0;88;0;88;0;0;43.68616256538891
2025-11-07T03:40:36.038030;400;0;0;0;200;0;200;0;0;198.59636072740943;111;0;111;0;111;0;0;55.11049010185612;89;0;89;0;89;0;0;44.1876902618486
2025-11-07T03:40:38.052041;400;0;0;0;200;0;200;0;0;198.72778895823535;117;0;117;0;117;0;0;58.127878270283844;83;0;83;0;83;0;0;41.23601620883384
2025-11-07T03:40:40.066034;400;0;0;0;200;0;199;0;0;198.7587717749829;112;0;112;0;111;0;0;55.65245609699521;88;0;88;0;88;0;0;43.726929790496236
2025-11-07T03:40:42.081077;398;0;0;1;198;0;199;0;0;197.63348751747742;111;0;111;0;111;0;0;55.11888722221104;88;1;87;0;88;0;0;43.697856536527674
2025-11-07T03:40:44.100126;400;0;0;1;199;0;200;0;0;198.28660454546423;112;1;111;0;112;0;0;55.52024927272998;88;0;88;0;88;0;0;43.62305300000213
2025-11-07T03:40:46.114027;400;0;0;0;200;0;200;0;0;198.80655980917092;115;0;115;0;115;0;0;57.15688594513664;85;0;85;0;85;0;0;42.24639395944882
2025-11-07T03:40:48.128068;400;0;0;0;200;0;200;0;0;198.76079682422792;115;0;115;0;115;0;0;57.14372908696553;85;0;85;0;85;0;0;42.23666932514843
2025-11-07T03:40:50.148035;400;0;0;0;200;0;200;0;0;198.15231867235286;117;0;117;0;117;0;0;57.95955321166321;83;0;83;0;83;0;0;41.11660612451322
2025-11-07T03:40:52.165043;400;0;0;0;200;0;200;0;0;198.4572885833701;112;0;112;0;112;0;0;55.56804080334363;88;0;88;0;88;0;0;43.66060348834142
2025-11-07T03:40:54.181036;400;0;0;0;200;0;200;0;0;198.63976667912613;111;0;111;0;111;0;0;55.12253525345751;89;0;89;0;89;0;0;44.19734808610556
2025-11-07T03:40:56.198032;400;0;0;3;197;0;197;0;0;198.433792424627;111;0;111;0;111;0;0;55.06537739783399;86;0;86;0;86;0;0;42.663265371294806
2025-11-07T03:40:58.214045;400;0;13;20;180;0;180;0;2;198.55574655679985;100;0;100;0;100;0;1;49.63893663919996;80;0;80;0;80;0;1;39.711149311359975
2025-11-07T03:41:00.228067;400;0;0;0;200;0;200;0;1;198.7536622411168;80;0;80;0;80;0;0;39.75073244822337;120;0;120;0;120;0;1;59.62609867233505
2025-11-07T03:41:02.242075;400;0;0;0;200;0;197;0;1;198.7313905676002;111;0;111;0;108;0;1;55.147960882509054;89;0;89;0;89;0;0;44.21773440129105
2025-11-07T03:41:04.254031;400;0;2;0;200;0;199;4;0;198.95204365243595;116;0;116;0;115;0;0;57.69609265920643;84;0;84;0;84;4;0;41.77992916701155
2025-11-07T03:41:06.268069;400;0;2;0;200;0;200;2;0;198.73131994655395;115;0;115;0;115;2;0;57.13525448463427;85;0;85;0;85;0;0;42.23040548864272
2025-11-07T03:41:08.286091;400;0;0;0;200;0;200;2;0;198.32966417736216;118;0;118;0;118;2;0;58.50725093232183;82;0;82;0;82;0;0;40.65758115635924
2025-11-07T03:41:10.299055;400;0;0;0;200;0;200;0;0;198.87334608720514;115;0;115;0;115;0;0;57.176087000071476;85;0;85;0;85;0;0;42.26058604353109
2025-11-07T03:41:12.313053;400;0;0;0;200;0;200;0;0;198.77191178275623;119;0;119;0;119;0;0;59.134643755369986;81;0;81;0;81;0;0;40.25131213600814
2025-11-07T03:41:14.327061;400;0;0;0;200;0;200;0;0;198.7702632993804;118;0;118;0;118;0;0;58.63722767331721;82;0;82;0;82;0;0;40.74790397637298
2025-11-07T03:41:16.343045;400;0;0;0;200;0;200;0;0;198.53203913457855;119;0;119;0;119;0;0;59.06328164253711;81;0;81;0;81;0;0;40.20273792475216
2025-11-07T03:41:18.358068;400;0;0;0;200;0;200;0;0;198.67036916427367;120;0;120;0;120;0;0;59.6011107492821;80;0;80;0;80;0;0;39.73407383285473
